optimize_name,data_name,qubit,input_gates,p_t,seed,gates_aft,one-qubit_gates,two-qubit_gates,H_edge count,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200,205
clifford_simp_not_post_basic,q8_gates500_pt0.08_seeds1002,8,500,0.08,1002,244,88,156,400,20,5,5,10,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates500_pt0.12_seeds1000,8,500,0.12,1000,249,99,150,347,24,6,11,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates500_pt0.12_seeds1001,8,500,0.12,1001,306,114,192,612,20,4,2,11,7,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates500_pt0.12_seeds1002,8,500,0.12,1002,357,131,226,394,32,18,14,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates500_pt0.16_seeds1000,8,500,0.16,1000,305,120,185,372,26,9,24,15,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates500_pt0.16_seeds1001,8,500,0.16,1001,333,122,211,379,26,13,17,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates500_pt0.16_seeds1002,8,500,0.16,1002,386,153,233,397,42,23,16,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates500_pt0.2_seeds1000,8,500,0.2,1000,323,123,200,397,32,13,17,9,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates500_pt0.2_seeds1001,8,500,0.2,1001,353,140,213,417,31,9,20,13,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates500_pt0.2_seeds1002,8,500,0.2,1002,381,149,232,373,41,21,25,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates500_pt0.4_seeds1000,8,500,0.4,1000,313,156,157,285,62,21,14,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates500_pt0.4_seeds1001,8,500,0.4,1001,388,176,212,428,47,22,22,12,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates500_pt0.4_seeds1002,8,500,0.4,1002,303,134,169,441,38,18,9,7,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates1000_pt0_seeds1000,8,1000,0,1000,81,33,48,76,16,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates1000_pt0_seeds1001,8,1000,0,1001,80,33,47,70,16,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates1000_pt0_seeds1002,8,1000,0,1002,75,35,40,61,16,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates1000_pt0.04_seeds1000,8,1000,0.04,1000,281,97,184,528,17,2,1,7,16,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates1000_pt0.04_seeds1001,8,1000,0.04,1001,258,91,167,448,18,1,2,9,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates1000_pt0.04_seeds1002,8,1000,0.04,1002,279,97,182,494,16,1,9,2,16,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates1000_pt0.08_seeds1000,8,1000,0.08,1000,425,149,276,791,22,1,13,15,3,7,17,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates1000_pt0.08_seeds1001,8,1000,0.08,1001,451,162,289,873,23,8,8,13,7,9,17,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates1000_pt0.08_seeds1002,8,1000,0.08,1002,417,141,276,730,20,8,5,23,7,10,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates1000_pt0.12_seeds1000,8,1000,0.12,1000,455,170,285,748,24,6,17,17,17,6,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates1000_pt0.12_seeds1001,8,1000,0.12,1001,585,207,378,1277,32,10,8,17,9,5,3,9,19,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates1000_pt0.12_seeds1002,8,1000,0.12,1002,549,203,346,912,32,17,17,13,16,14,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates1000_pt0.16_seeds1000,8,1000,0.16,1000,574,226,348,915,32,17,23,19,16,13,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates1000_pt0.16_seeds1001,8,1000,0.16,1001,610,230,380,858,29,30,23,25,11,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates1000_pt0.16_seeds1002,8,1000,0.16,1002,584,229,355,823,43,27,20,13,9,18,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates1000_pt0.2_seeds1000,8,1000,0.2,1000,625,229,396,806,36,24,20,39,12,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates1000_pt0.2_seeds1001,8,1000,0.2,1001,643,254,389,773,38,31,37,27,11,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates1000_pt0.2_seeds1002,8,1000,0.2,1002,606,224,382,929,35,24,23,13,14,12,9,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates1000_pt0.4_seeds1000,8,1000,0.4,1000,641,306,335,574,90,50,36,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates1000_pt0.4_seeds1001,8,1000,0.4,1001,652,270,382,910,56,26,26,19,19,8,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates1000_pt0.4_seeds1002,8,1000,0.4,1002,567,249,318,705,56,41,22,10,11,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates5000_pt0_seeds1000,8,5000,0,1000,72,36,36,62,16,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates5000_pt0_seeds1001,8,5000,0,1001,75,35,40,67,16,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates5000_pt0_seeds1002,8,5000,0,1002,75,36,39,66,17,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates5000_pt0.04_seeds1000,8,5000,0.04,1000,1106,360,746,3578,19,5,6,2,11,24,16,18,21,26,22,11,6,1,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates5000_pt0.04_seeds1001,8,5000,0.04,1001,1197,387,810,3581,22,1,10,12,8,27,30,36,8,13,17,4,6,3,8,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates5000_pt0.04_seeds1002,8,5000,0.04,1002,1164,364,800,3390,19,2,16,9,13,8,31,20,18,12,18,17,6,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates5000_pt0.08_seeds1000,8,5000,0.08,1000,1855,614,1241,6154,32,15,28,28,39,23,18,23,13,10,4,8,15,9,4,14,10,15,8,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates5000_pt0.08_seeds1001,8,5000,0.08,1001,1982,666,1316,4448,36,25,51,46,25,37,38,41,15,18,9,3,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates5000_pt0.08_seeds1002,8,5000,0.08,1002,1834,624,1210,3995,36,29,25,50,28,41,39,41,26,13,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates5000_pt0.12_seeds1000,8,5000,0.12,1000,2295,764,1531,4447,47,20,49,76,65,43,36,21,19,16,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates5000_pt0.12_seeds1001,8,5000,0.12,1001,2470,859,1611,5350,60,54,79,77,43,30,13,15,24,13,3,8,27,6,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates5000_pt0.12_seeds1002,8,5000,0.12,1002,2361,828,1533,4013,60,39,96,79,64,43,18,16,13,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates5000_pt0.16_seeds1000,8,5000,0.16,1000,2699,975,1724,3935,87,92,104,88,60,49,23,14,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates5000_pt0.16_seeds1001,8,5000,0.16,1001,2799,1018,1781,4013,97,85,107,114,61,39,31,9,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates5000_pt0.16_seeds1002,8,5000,0.16,1002,2721,994,1727,4395,102,96,126,81,27,21,13,13,23,27,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates5000_pt0.2_seeds1000,8,5000,0.2,1000,2948,1072,1876,4683,118,100,99,92,53,33,37,16,14,11,8,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates5000_pt0.2_seeds1001,8,5000,0.2,1001,3120,1161,1959,4447,113,107,128,111,86,49,17,10,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates5000_pt0.2_seeds1002,8,5000,0.2,1002,2953,1105,1848,5594,126,101,105,67,49,42,37,10,6,1,8,5,16,17,8,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates5000_pt0.4_seeds1000,8,5000,0.4,1000,3077,1359,1718,3132,282,218,124,97,30,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates5000_pt0.4_seeds1001,8,5000,0.4,1001,3003,1247,1756,3716,207,174,105,87,59,33,15,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates5000_pt0.4_seeds1002,8,5000,0.4,1002,2945,1272,1673,3171,240,188,136,75,46,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates10000_pt0_seeds1000,8,10000,0,1000,71,33,38,62,17,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates10000_pt0_seeds1001,8,10000,0,1001,79,37,42,64,16,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates10000_pt0_seeds1002,8,10000,0,1002,82,40,42,65,17,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates10000_pt0.04_seeds1000,8,10000,0.04,1000,2308,738,1570,8092,24,11,12,16,29,42,29,35,24,26,31,32,16,11,9,12,4,5,7,4,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates10000_pt0.04_seeds1001,8,10000,0.04,1001,2395,754,1641,7882,24,12,12,29,15,33,39,39,23,36,41,25,25,17,10,9,2,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates10000_pt0.04_seeds1002,8,10000,0.04,1002,2345,743,1602,9738,23,5,19,15,22,26,37,28,23,22,17,21,16,9,11,9,12,8,11,16,19,8,6,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates10000_pt0.08_seeds1000,8,10000,0.08,1000,3761,1245,2516,10422,57,50,67,82,63,49,67,42,32,23,9,12,22,8,3,16,9,18,12,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates10000_pt0.08_seeds1001,8,10000,0.08,1001,3816,1291,2525,9328,57,45,68,65,86,67,83,45,37,31,35,28,8,10,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates10000_pt0.08_seeds1002,8,10000,0.08,1002,3923,1320,2603,9134,60,57,78,104,65,67,49,46,51,40,22,30,11,7,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates10000_pt0.12_seeds1000,8,10000,0.12,1000,4743,1622,3121,8374,93,100,131,129,138,92,69,43,24,21,12,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates10000_pt0.12_seeds1001,8,10000,0.12,1001,5011,1737,3274,9642,113,107,129,167,104,69,56,53,52,25,17,12,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates10000_pt0.12_seeds1002,8,10000,0.12,1002,4903,1696,3207,8236,97,111,154,153,124,127,59,26,13,18,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates10000_pt0.16_seeds1000,8,10000,0.16,1000,5461,1967,3494,7766,158,190,241,152,115,81,73,24,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates10000_pt0.16_seeds1001,8,10000,0.16,1001,5649,2080,3569,8132,181,193,224,216,112,88,68,20,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates10000_pt0.16_seeds1002,8,10000,0.16,1002,5531,2032,3499,8384,189,190,217,179,133,70,18,26,25,23,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates10000_pt0.2_seeds1000,8,10000,0.2,1000,5786,2164,3622,7888,220,249,278,184,88,55,38,14,10,11,5,5,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates10000_pt0.2_seeds1001,8,10000,0.2,1001,6092,2316,3776,8239,220,271,265,197,138,74,43,22,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates10000_pt0.2_seeds1002,8,10000,0.2,1002,6134,2280,3854,9333,232,245,245,197,120,56,42,25,11,9,11,19,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates10000_pt0.4_seeds1000,8,10000,0.4,1000,6082,2661,3421,6417,508,422,261,185,67,16,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates10000_pt0.4_seeds1001,8,10000,0.4,1001,5979,2554,3425,6841,440,374,282,133,98,42,14,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates10000_pt0.4_seeds1002,8,10000,0.4,1002,5946,2544,3402,6669,454,371,249,169,102,42,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates500_pt0_seeds1000,12,500,0,1000,148,52,96,142,24,3,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates500_pt0_seeds1001,12,500,0,1001,156,56,100,151,24,4,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates500_pt0_seeds1002,12,500,0,1002,137,54,83,131,24,6,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates500_pt0.04_seeds1000,12,500,0.04,1000,275,83,192,334,26,0,3,22,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates500_pt0.04_seeds1001,12,500,0.04,1001,244,83,161,295,27,0,4,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates500_pt0.04_seeds1002,12,500,0.04,1002,305,94,211,455,26,0,0,11,19,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates500_pt0.08_seeds1000,12,500,0.08,1000,354,102,252,565,26,0,0,7,17,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates500_pt0.08_seeds1001,12,500,0.08,1001,360,104,256,548,28,0,0,6,27,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates500_pt0.08_seeds1002,12,500,0.08,1002,350,108,242,505,29,1,5,8,19,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates500_pt0.12_seeds1000,12,500,0.12,1000,402,122,280,681,26,6,2,3,9,17,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates500_pt0.12_seeds1001,12,500,0.12,1001,414,130,284,660,33,0,2,6,19,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates500_pt0.12_seeds1002,12,500,0.12,1002,414,132,282,577,37,12,4,8,12,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates500_pt0.16_seeds1000,12,500,0.16,1000,416,135,281,586,38,5,7,11,9,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates500_pt0.16_seeds1001,12,500,0.16,1001,442,149,293,645,40,13,1,13,6,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates500_pt0.16_seeds1002,12,500,0.16,1002,414,136,278,542,46,7,8,5,16,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates500_pt0.2_seeds1000,12,500,0.2,1000,431,141,290,584,44,5,8,8,13,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates500_pt0.2_seeds1001,12,500,0.2,1001,474,152,322,651,34,9,9,17,18,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates500_pt0.2_seeds1002,12,500,0.2,1002,442,170,272,484,57,21,11,6,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates500_pt0.4_seeds1000,12,500,0.4,1000,344,155,189,335,52,32,18,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates500_pt0.4_seeds1001,12,500,0.4,1001,435,163,272,577,40,26,12,12,8,7,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates500_pt0.4_seeds1002,12,500,0.4,1002,415,159,256,561,52,19,12,7,12,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates1000_pt0_seeds1000,12,1000,0,1000,157,53,104,147,24,1,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates1000_pt0_seeds1001,12,1000,0,1001,153,55,98,154,24,2,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates1000_pt0_seeds1002,12,1000,0,1002,151,52,99,140,24,4,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
