optimize_name,data_name,qubit,input_gates,p_t,seed,gates_aft,one-qubit_gates,two-qubit_gates,edge count,spider count,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200,205
clifford_simp_not_post_basic,q4_gates10000_pt0.12_seeds1001,4,10000,0.12,1001,3269,1717,1552,3114,908,240,488,152,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q4_gates10000_pt0.12_seeds1002,4,10000,0.12,1002,3192,1661,1531,3456,875,217,396,184,59,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q4_gates10000_pt0.12_seeds1003,4,10000,0.12,1003,3145,1659,1486,3151,873,238,427,152,50,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q4_gates10000_pt0.12_seeds1004,4,10000,0.12,1004,3218,1690,1528,3055,891,240,454,179,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q4_gates10000_pt0.12_seeds1005,4,10000,0.12,1005,3119,1658,1461,3282,876,233,416,162,52,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q4_gates10000_pt0.12_seeds1006,4,10000,0.12,1006,3120,1647,1473,3149,870,239,425,169,30,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q4_gates10000_pt0.12_seeds1007,4,10000,0.12,1007,3156,1674,1482,3104,894,244,476,137,35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q4_gates10000_pt0.12_seeds1008,4,10000,0.12,1008,3155,1676,1479,3131,883,252,431,157,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q4_gates10000_pt0.12_seeds1009,4,10000,0.12,1009,3111,1632,1479,3249,858,187,464,146,48,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q4_gates10000_pt0.16_seeds1000,4,10000,0.16,1000,3620,1944,1676,3693,1028,308,471,187,48,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q4_gates10000_pt0.16_seeds1001,4,10000,0.16,1001,3867,2082,1785,3649,1109,330,588,157,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q4_gates10000_pt0.16_seeds1002,4,10000,0.16,1002,3710,1991,1719,3578,1059,321,531,170,29,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q4_gates10000_pt0.16_seeds1003,4,10000,0.16,1003,3693,1978,1715,3440,1058,329,533,176,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q4_gates10000_pt0.16_seeds1004,4,10000,0.16,1004,3788,2022,1766,3472,1072,342,552,157,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q4_gates10000_pt0.16_seeds1005,4,10000,0.16,1005,3545,1911,1634,3309,1017,326,519,143,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q4_gates10000_pt0.16_seeds1006,4,10000,0.16,1006,3687,1996,1691,3464,1067,340,557,143,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q4_gates10000_pt0.16_seeds1007,4,10000,0.16,1007,3663,1947,1716,3550,1041,327,515,160,21,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q4_gates10000_pt0.16_seeds1008,4,10000,0.16,1008,3552,1901,1651,3438,1005,323,465,172,39,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q4_gates10000_pt0.16_seeds1009,4,10000,0.16,1009,3705,1958,1747,3602,1046,298,533,165,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q4_gates10000_pt0.2_seeds1000,4,10000,0.2,1000,3938,2126,1812,3914,1130,372,529,156,57,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q4_gates10000_pt0.2_seeds1001,4,10000,0.2,1001,3956,2169,1787,3641,1155,416,556,157,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q4_gates10000_pt0.2_seeds1002,4,10000,0.2,1002,3890,2112,1778,3675,1126,352,582,156,34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q4_gates10000_pt0.2_seeds1003,4,10000,0.2,1003,4112,2231,1881,3705,1191,405,602,163,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q4_gates10000_pt0.2_seeds1004,4,10000,0.2,1004,4033,2209,1824,3744,1189,431,564,170,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q4_gates10000_pt0.2_seeds1005,4,10000,0.2,1005,3919,2129,1790,3700,1143,405,542,157,36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q4_gates10000_pt0.2_seeds1006,4,10000,0.2,1006,3984,2168,1816,3727,1161,400,555,174,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q4_gates10000_pt0.2_seeds1007,4,10000,0.2,1007,4006,2150,1856,3999,1147,378,513,190,44,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q4_gates10000_pt0.2_seeds1008,4,10000,0.2,1008,3996,2194,1802,3576,1173,425,583,154,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q4_gates10000_pt0.2_seeds1009,4,10000,0.2,1009,4121,2219,1902,3808,1197,419,576,175,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q4_gates10000_pt0.4_seeds1000,4,10000,0.4,1000,4319,2438,1881,3756,1329,579,607,127,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q4_gates10000_pt0.4_seeds1001,4,10000,0.4,1001,4356,2508,1848,3744,1377,668,564,130,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q4_gates10000_pt0.4_seeds1002,4,10000,0.4,1002,4295,2501,1794,3699,1369,657,567,137,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q4_gates10000_pt0.4_seeds1003,4,10000,0.4,1003,4511,2619,1892,3837,1448,706,609,115,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q4_gates10000_pt0.4_seeds1004,4,10000,0.4,1004,4319,2497,1822,3667,1357,627,606,113,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q4_gates10000_pt0.4_seeds1005,4,10000,0.4,1005,4361,2519,1842,3715,1372,655,581,124,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q4_gates10000_pt0.4_seeds1006,4,10000,0.4,1006,4594,2668,1926,3979,1481,709,607,145,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q4_gates10000_pt0.4_seeds1007,4,10000,0.4,1007,4546,2616,1930,3889,1439,681,616,132,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q4_gates10000_pt0.4_seeds1008,4,10000,0.4,1008,4437,2545,1892,3791,1395,642,621,116,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q4_gates10000_pt0.4_seeds1009,4,10000,0.4,1009,4528,2586,1942,3939,1437,670,617,135,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates10000_pt0_seeds1000,8,10000,0,1000,71,33,38,68,32,17,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates10000_pt0_seeds1001,8,10000,0,1001,79,37,42,73,32,16,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates10000_pt0_seeds1002,8,10000,0,1002,82,40,42,71,32,17,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates10000_pt0_seeds1003,8,10000,0,1003,78,32,46,81,32,16,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates10000_pt0_seeds1004,8,10000,0,1004,78,36,42,74,32,16,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates10000_pt0_seeds1005,8,10000,0,1005,80,38,42,75,32,16,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates10000_pt0_seeds1006,8,10000,0,1006,84,36,48,80,32,16,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates10000_pt0_seeds1007,8,10000,0,1007,77,33,44,74,32,16,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates10000_pt0_seeds1008,8,10000,0,1008,83,34,49,86,32,16,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates10000_pt0_seeds1009,8,10000,0,1009,78,36,42,72,32,16,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates10000_pt0.04_seeds1000,8,10000,0.04,1000,2308,738,1570,8101,388,24,11,12,16,29,42,29,35,24,26,31,32,16,11,9,12,4,5,7,4,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates10000_pt0.04_seeds1001,8,10000,0.04,1001,2395,754,1641,7890,397,24,12,12,29,15,33,39,39,23,36,41,25,25,17,10,9,2,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates10000_pt0.04_seeds1002,8,10000,0.04,1002,2345,743,1602,9748,388,23,5,19,15,22,26,37,28,23,22,17,21,16,9,11,9,12,8,11,16,19,8,6,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates10000_pt0.04_seeds1003,8,10000,0.04,1003,2310,742,1568,6029,392,24,11,21,44,59,47,36,53,21,21,18,17,3,4,1,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates10000_pt0.04_seeds1004,8,10000,0.04,1004,2461,780,1681,9590,406,23,6,19,15,46,41,26,17,19,26,24,23,14,7,14,9,6,9,21,16,8,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates10000_pt0.04_seeds1005,8,10000,0.04,1005,2305,741,1564,11962,385,23,11,16,31,24,17,21,9,7,10,28,17,18,7,4,6,9,9,3,3,5,14,11,26,32,12,4,2,0,0,1,0,3,1,1,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates10000_pt0.04_seeds1006,8,10000,0.04,1006,2203,705,1498,7927,370,27,7,12,25,21,37,35,34,18,21,11,10,21,33,22,6,3,4,6,6,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates10000_pt0.04_seeds1007,8,10000,0.04,1007,2361,753,1608,6683,396,26,10,22,29,51,34,48,36,39,22,19,21,17,9,4,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates10000_pt0.04_seeds1008,8,10000,0.04,1008,2364,742,1622,7317,389,26,3,12,25,28,41,35,39,59,40,17,12,13,9,7,11,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates10000_pt0.04_seeds1009,8,10000,0.04,1009,2287,724,1563,7564,380,18,9,19,32,26,24,29,33,31,39,20,28,28,18,6,5,4,5,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates10000_pt0.08_seeds1000,8,10000,0.08,1000,3761,1245,2516,10430,655,57,50,67,82,63,49,67,42,32,23,9,12,22,8,3,16,9,18,12,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates10000_pt0.08_seeds1001,8,10000,0.08,1001,3816,1291,2525,9336,674,57,45,68,65,86,67,83,45,37,31,35,28,8,10,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates10000_pt0.08_seeds1002,8,10000,0.08,1002,3923,1320,2603,9139,694,60,57,78,104,65,67,49,46,51,40,22,30,11,7,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates10000_pt0.08_seeds1003,8,10000,0.08,1003,3766,1244,2522,8121,654,48,63,104,66,61,64,64,67,46,32,15,14,6,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q8_gates10000_pt0.08_seeds1004,8,10000,0.08,1004,3993,1353,2640,8172,709,61,58,96,130,84,66,49,52,40,35,28,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
