optimize_name,qubit,p_t,input_gates,seed,depth_bef,all_gates,one-qubit_gates,two-qubit gates,t,H,otherRZ,CNOT,CZ,depth_aft,time
clifford_look,8,0.28,5000,1000,1315,2885,1138,1747,541,462,135,1256,491,1594,1708.9816784858704
clifford_look,8,0.28,5000,1001,1313,2897,1189,1708,595,481,113,1250,458,1493,999.5595636367798
clifford_look,8,0.28,5000,1002,1320,2881,1156,1725,565,476,115,1264,461,1559,1543.046685218811
clifford_look,8,0.32,5000,1000,1265,2745,1130,1615,557,472,101,1168,447,1429,815.6179881095886
clifford_look,8,0.32,5000,1001,1262,2903,1216,1687,599,491,126,1188,499,1542,722.0511357784271
clifford_look,8,0.32,5000,1002,1293,2703,1150,1553,563,465,122,1121,432,1410,1140.8907227516174
clifford_look,8,0.36,5000,1000,1247,2733,1137,1596,565,466,106,1112,484,1456,1138.3413660526276
clifford_look,8,0.36,5000,1001,1240,2843,1180,1663,582,480,118,1247,416,1498,863.0463151931763
clifford_look,8,0.36,5000,1002,1250,2719,1166,1553,581,489,96,1113,440,1455,913.6918878555298
clifford_look,8,0.4,5000,1000,1224,2703,1177,1526,594,477,106,1097,429,1354,664.2107636928558
clifford_look,8,0.4,5000,1001,1220,2742,1150,1592,557,471,122,1174,418,1421,1452.100233078003
clifford_look,8,0.4,5000,1002,1217,2696,1169,1527,571,483,115,1103,424,1427,1028.4997336864471
