optimize_name,data_name,gates,depth,t,H,otherRZ,CNOT,CZ,time
basic,q4_gates50000_pt0.04_seeds1002,22015,14079,1710,4661,5808,8368,1468,25.945508241653442
basic,q4_gates50000_pt0.08_seeds1002,22902,14362,2966,5023,5178,8327,1408,26.43599009513855
basic,q4_gates50000_pt0.12_seeds1002,23363,14420,3879,5267,4729,8186,1302,25.536375761032104
basic,q4_gates50000_pt0.16_seeds1002,23372,14171,4514,5379,4239,7991,1249,26.24265146255493
basic,q4_gates50000_pt0.2_seeds1002,23295,13982,4974,5433,3911,7815,1162,23.83780598640442
basic,q4_gates50000_pt0.24_seeds1002,23251,13726,5354,5527,3697,7617,1056,23.822672605514526
basic,q4_gates50000_pt0.28_seeds1002,22964,13431,5582,5498,3473,7400,1011,22.436310291290283
basic,q4_gates50000_pt0.32_seeds1002,22262,13037,5662,5369,3207,7122,902,25.32949686050415
basic,q4_gates50000_pt0.36_seeds1002,21706,12593,5751,5312,2983,6796,864,22.25586748123169
basic,q4_gates50000_pt0.4_seeds1002,20955,12123,5733,5125,2772,6515,810,22.7477445602417
basic,q8_gates100_pt0.0_seeds1002,68,29,0,14,22,25,7,0.0030362606048583984
basic,q8_gates100_pt0.04_seeds1002,64,27,4,13,18,21,8,0.0016498565673828125
basic,q8_gates100_pt0.08_seeds1002,68,27,9,16,16,21,6,0.0015993118286132812
basic,q8_gates100_pt0.12_seeds1002,71,26,17,18,10,22,4,0.0015926361083984375
basic,q8_gates100_pt0.16_seeds1002,70,23,18,19,8,21,4,0.0017342567443847656
basic,q8_gates100_pt0.2_seeds1002,68,22,18,17,8,23,2,0.0014789104461669922
basic,q8_gates100_pt0.24_seeds1002,68,26,20,17,8,22,1,0.001984119415283203
basic,q8_gates100_pt0.28_seeds1002,77,25,20,18,15,21,3,0.002143383026123047
basic,q8_gates100_pt0.32_seeds1002,74,26,21,18,11,21,3,0.001941680908203125
basic,q8_gates100_pt0.36_seeds1002,68,23,21,17,10,16,4,0.002614259719848633
basic,q8_gates100_pt0.4_seeds1002,61,24,20,16,5,17,3,0.0015873908996582031
basic,q8_gates500_pt0.0_seeds1002,274,128,0,51,68,125,30,0.012835264205932617
basic,q8_gates500_pt0.04_seeds1002,289,114,21,54,65,119,30,0.01240086555480957
basic,q8_gates500_pt0.08_seeds1002,318,129,34,67,67,126,24,0.012655496597290039
basic,q8_gates500_pt0.12_seeds1002,324,127,54,69,58,120,23,0.012483358383178711
basic,q8_gates500_pt0.16_seeds1002,322,122,60,71,53,117,21,0.013161182403564453
basic,q8_gates500_pt0.2_seeds1002,305,109,62,64,47,119,13,0.012954950332641602
basic,q8_gates500_pt0.24_seeds1002,293,109,63,63,42,104,21,0.012352466583251953
basic,q8_gates500_pt0.28_seeds1002,286,113,63,59,39,106,19,0.011845111846923828
