optimize_name,data_name,gates,depth,t,H,otherRZ,CNOT,CZ,time
basic,q4_gates100_pt0.0_seeds1000,68,49,0,14,19,26,9,0.0028166770935058594
basic,q4_gates100_pt0.04_seeds1000,69,49,4,15,18,23,9,0.0032286643981933594
basic,q4_gates100_pt0.08_seeds1000,65,43,8,15,13,21,8,0.0025701522827148438
basic,q4_gates100_pt0.12_seeds1000,66,43,10,15,12,21,8,0.002535104751586914
basic,q4_gates100_pt0.16_seeds1000,61,38,10,16,12,17,6,0.0024073123931884766
basic,q4_gates100_pt0.2_seeds1000,56,34,9,15,10,17,5,0.0022356510162353516
basic,q4_gates100_pt0.24_seeds1000,57,35,10,13,9,21,4,0.0023419857025146484
basic,q4_gates100_pt0.28_seeds1000,54,33,7,12,11,21,3,0.0021991729736328125
basic,q4_gates100_pt0.32_seeds1000,51,31,10,12,8,17,4,0.0018663406372070312
basic,q4_gates100_pt0.36_seeds1000,48,32,9,8,9,18,4,0.0022444725036621094
basic,q4_gates100_pt0.4_seeds1000,57,31,11,11,12,20,3,0.0020558834075927734
basic,q4_gates500_pt0.0_seeds1000,252,172,0,52,75,106,19,0.015927553176879883
basic,q4_gates500_pt0.04_seeds1000,254,164,19,53,60,105,17,0.014112472534179688
basic,q4_gates500_pt0.08_seeds1000,264,165,37,60,51,96,20,0.012513160705566406
basic,q4_gates500_pt0.12_seeds1000,264,155,39,60,56,93,16,0.015030860900878906
basic,q4_gates500_pt0.16_seeds1000,255,147,44,60,50,85,16,0.013835430145263672
basic,q4_gates500_pt0.2_seeds1000,237,134,50,56,34,77,20,0.01290440559387207
basic,q4_gates500_pt0.24_seeds1000,228,130,48,51,32,79,18,0.011185884475708008
basic,q4_gates500_pt0.28_seeds1000,245,138,57,56,34,81,17,0.01100015640258789
basic,q4_gates500_pt0.32_seeds1000,223,134,51,54,28,77,13,0.009151697158813477
basic,q4_gates500_pt0.36_seeds1000,220,131,49,48,32,80,11,0.010553598403930664
basic,q4_gates500_pt0.4_seeds1000,216,129,49,48,33,76,10,0.03203415870666504
basic,q4_gates1000_pt0.0_seeds1000,466,313,0,92,138,197,39,0.03913402557373047
basic,q4_gates1000_pt0.04_seeds1000,477,327,36,99,107,190,45,0.029264211654663086
basic,q4_gates1000_pt0.08_seeds1000,493,320,64,104,98,192,35,0.026996374130249023
basic,q4_gates1000_pt0.12_seeds1000,493,317,75,106,96,182,34,0.026362180709838867
basic,q4_gates1000_pt0.16_seeds1000,508,307,98,112,89,181,28,0.032163143157958984
basic,q4_gates1000_pt0.2_seeds1000,505,305,100,112,80,178,35,0.030696630477905273
basic,q4_gates1000_pt0.24_seeds1000,482,282,101,106,76,171,28,0.03264784812927246
basic,q4_gates1000_pt0.28_seeds1000,500,290,111,115,76,168,30,0.02793431282043457
basic,q4_gates1000_pt0.32_seeds1000,492,306,119,115,64,168,26,0.02717280387878418
basic,q4_gates1000_pt0.36_seeds1000,450,265,116,107,63,145,19,0.04710531234741211
basic,q4_gates1000_pt0.4_seeds1000,439,256,119,103,58,140,19,0.025905847549438477
basic,q4_gates2000_pt0.0_seeds1000,874,592,0,180,261,360,73,0.0845491886138916
basic,q4_gates2000_pt0.04_seeds1000,913,608,67,187,230,355,74,0.09226822853088379
basic,q4_gates2000_pt0.08_seeds1000,933,598,121,194,203,350,65,0.07749700546264648
basic,q4_gates2000_pt0.12_seeds1000,953,588,153,201,187,352,60,0.09282374382019043
basic,q4_gates2000_pt0.16_seeds1000,989,580,193,223,179,346,48,0.08106303215026855
basic,q4_gates2000_pt0.2_seeds1000,962,574,206,219,146,339,52,0.06503725051879883
basic,q4_gates2000_pt0.24_seeds1000,941,550,204,211,150,329,47,0.07712817192077637
basic,q4_gates2000_pt0.28_seeds1000,929,553,219,218,134,306,52,0.0969696044921875
basic,q4_gates2000_pt0.32_seeds1000,934,574,232,219,126,306,51,0.07345294952392578
basic,q4_gates2000_pt0.36_seeds1000,855,512,223,197,115,282,38,0.0769968032836914
