optimize_name,data_name,gates,depth,t,H,otherRZ,CNOT,CZ,time
basic,q4_gates100_pt0.0_seeds1001,54,33,0,13,18,22,1,0.012341737747192383
basic,q4_gates100_pt0.04_seeds1001,54,33,1,12,18,22,1,0.0019617080688476562
basic,q4_gates100_pt0.08_seeds1001,60,38,6,14,17,23,0,0.0020208358764648438
basic,q4_gates100_pt0.12_seeds1001,58,36,4,13,18,23,0,0.0019881725311279297
basic,q4_gates100_pt0.16_seeds1001,59,36,8,14,15,22,0,0.002650022506713867
basic,q4_gates100_pt0.2_seeds1001,56,34,12,13,12,18,1,0.002318143844604492
basic,q4_gates100_pt0.24_seeds1001,55,34,13,11,10,20,1,0.0020978450775146484
basic,q4_gates100_pt0.28_seeds1001,56,33,12,12,10,22,0,0.0020203590393066406
basic,q4_gates100_pt0.32_seeds1001,55,33,17,10,6,21,1,0.002591371536254883
basic,q4_gates100_pt0.36_seeds1001,55,32,16,9,8,22,0,0.0023496150970458984
basic,q4_gates100_pt0.4_seeds1001,52,30,13,11,9,19,0,0.0021865367889404297
basic,q4_gates500_pt0.0_seeds1001,220,152,0,45,63,99,13,0.01123189926147461
basic,q4_gates500_pt0.04_seeds1001,234,155,11,48,62,95,18,0.014133214950561523
basic,q4_gates500_pt0.08_seeds1001,259,162,36,58,52,97,16,0.011351823806762695
basic,q4_gates500_pt0.12_seeds1001,260,159,42,59,45,99,15,0.01210331916809082
basic,q4_gates500_pt0.16_seeds1001,262,169,46,61,43,99,13,0.011983156204223633
basic,q4_gates500_pt0.2_seeds1001,252,169,49,59,39,92,13,0.012738943099975586
basic,q4_gates500_pt0.24_seeds1001,252,155,51,55,43,93,10,0.013666152954101562
basic,q4_gates500_pt0.28_seeds1001,244,158,48,56,43,88,9,0.011573314666748047
basic,q4_gates500_pt0.32_seeds1001,228,141,50,53,39,78,8,0.011183738708496094
basic,q4_gates500_pt0.36_seeds1001,240,145,67,52,28,87,6,0.011649847030639648
basic,q4_gates500_pt0.4_seeds1001,228,140,62,48,24,84,10,0.010981082916259766
basic,q4_gates1000_pt0.0_seeds1001,448,301,0,93,138,179,38,0.03253531455993652
basic,q4_gates1000_pt0.04_seeds1001,454,306,28,97,113,185,31,0.02852654457092285
basic,q4_gates1000_pt0.08_seeds1001,517,317,69,114,111,199,24,0.06563711166381836
basic,q4_gates1000_pt0.12_seeds1001,510,319,81,116,93,188,32,0.0304868221282959
basic,q4_gates1000_pt0.16_seeds1001,511,326,101,120,78,186,26,0.029622554779052734
basic,q4_gates1000_pt0.2_seeds1001,503,322,107,116,75,173,32,0.02984762191772461
basic,q4_gates1000_pt0.24_seeds1001,486,294,117,108,72,171,18,0.030349254608154297
basic,q4_gates1000_pt0.28_seeds1001,469,281,103,108,79,163,16,0.02829718589782715
basic,q4_gates1000_pt0.32_seeds1001,439,276,101,104,67,142,25,0.02569103240966797
basic,q4_gates1000_pt0.36_seeds1001,439,265,123,103,52,146,15,0.026622533798217773
basic,q4_gates1000_pt0.4_seeds1001,416,245,113,95,58,138,12,0.027808427810668945
basic,q4_gates2000_pt0.0_seeds1001,828,551,0,174,247,340,67,0.08789968490600586
basic,q4_gates2000_pt0.04_seeds1001,932,606,70,198,237,360,67,0.09358835220336914
basic,q4_gates2000_pt0.08_seeds1001,1016,628,130,227,227,374,58,0.08281493186950684
basic,q4_gates2000_pt0.12_seeds1001,1008,614,167,228,194,363,56,0.10478043556213379
basic,q4_gates2000_pt0.16_seeds1001,1012,642,202,233,159,354,64,0.06374406814575195
basic,q4_gates2000_pt0.2_seeds1001,978,616,208,224,151,335,60,0.09808707237243652
basic,q4_gates2000_pt0.24_seeds1001,938,562,221,216,137,317,47,0.06946945190429688
basic,q4_gates2000_pt0.28_seeds1001,882,528,200,208,141,297,36,0.08485269546508789
basic,q4_gates2000_pt0.32_seeds1001,855,513,215,212,120,264,44,0.12038946151733398
basic,q4_gates2000_pt0.36_seeds1001,832,488,231,189,99,277,36,0.07021880149841309
basic,q4_gates2000_pt0.4_seeds1001,833,494,229,191,108,277,28,0.07498049736022949
basic,q4_gates5000_pt0.0_seeds1001,2154,1406,0,432,685,878,159,0.32300615310668945
basic,q4_gates5000_pt0.04_seeds1001,2270,1466,178,468,581,871,172,0.3018507957458496
basic,q4_gates5000_pt0.08_seeds1001,2377,1475,313,508,530,874,152,0.31590914726257324
basic,q4_gates5000_pt0.12_seeds1001,2355,1461,384,519,458,859,135,0.34137463569641113
basic,q4_gates5000_pt0.16_seeds1001,2386,1459,471,547,399,835,134,0.28472113609313965
basic,q4_gates5000_pt0.2_seeds1001,2333,1452,481,547,384,791,130,0.3394789695739746
basic,q4_gates5000_pt0.24_seeds1001,2250,1346,503,526,348,757,116,0.34058117866516113
basic,q4_gates5000_pt0.28_seeds1001,2189,1314,517,518,335,709,110,0.3130664825439453
basic,q4_gates5000_pt0.32_seeds1001,2147,1242,560,530,288,670,99,0.36039090156555176
basic,q4_gates5000_pt0.36_seeds1001,2093,1217,570,498,265,676,84,0.3099067211151123
basic,q4_gates5000_pt0.4_seeds1001,2087,1206,587,507,259,661,73,0.3112185001373291
basic,q4_gates10000_pt0.0_seeds1001,4130,2713,0,827,1306,1681,316,0.9537849426269531
basic,q4_gates10000_pt0.04_seeds1001,4376,2853,354,918,1104,1689,311,0.9874613285064697
basic,q4_gates10000_pt0.08_seeds1001,4670,2944,622,1011,1042,1716,279,1.068589448928833
basic,q4_gates10000_pt0.12_seeds1001,4722,2935,804,1055,928,1665,270,1.1868093013763428
basic,q4_gates10000_pt0.16_seeds1001,4759,2903,960,1110,824,1610,255,1.0536413192749023
basic,q4_gates10000_pt0.2_seeds1001,4703,2836,1012,1118,787,1538,248,0.9661650657653809
basic,q4_gates10000_pt0.24_seeds1001,4594,2735,1049,1098,739,1490,218,0.9632565975189209
basic,q4_gates10000_pt0.28_seeds1001,4461,2625,1101,1074,666,1434,186,1.0584485530853271
basic,q4_gates10000_pt0.32_seeds1001,4352,2527,1140,1074,600,1348,190,1.085005760192871
basic,q4_gates10000_pt0.36_seeds1001,4257,2440,1178,1047,551,1318,163,1.1626100540161133
basic,q4_gates10000_pt0.4_seeds1001,4101,2338,1135,1005,542,1263,156,0.9437170028686523
basic,q4_gates50000_pt0.0_seeds1001,21018,13857,0,4232,6712,8476,1598,21.07560086250305
basic,q4_gates50000_pt0.04_seeds1001,22153,14093,1674,4655,5857,8490,1477,23.019516468048096
basic,q4_gates50000_pt0.08_seeds1001,23172,14456,2945,5011,5303,8481,1432,23.51837182044983
basic,q4_gates50000_pt0.12_seeds1001,23445,14570,3900,5206,4624,8324,1391,22.600995540618896
